Customer_ID,Age,Annual_Income,Spending_Score,Credit_Limit,Balance,Purchase_Frequency,Avg_Transaction_Value,Customer_Tenure_Years,Credit_Utilization_Ratio,Days_Since_Last_Transaction,Revolving_Utilization,Payments,Product_Category,Payment_Status,Account_Type
282,54,101139,10,22040,12340,4,268.47,1,0.95,6,0.37,4127,Fashion,On-Time,Standard
283,68,77756,24,18760,8665,8,394.82,15,0.09,33,0.49,638,Home,Delayed,Gold
284,26,69695,92,19235,4092,6,468.92,1,0.81,156,0.6,4747,Travel,On-Time,Standard
285,76,122080,82,19135,4962,9,248.47,5,0.86,168,0.05,180,Food,On-Time,Gold
286,18,22501,81,14817,7154,11,423.15,16,0.92,136,0.94,2282,Travel,Late,Standard
287,42,96455,58,6761,21012,2,255.44,13,0.46,48,0.91,2772,Home,Delayed,Gold
288,53,20000,28,21590,16672,4,114.16,12,0.56,96,0.85,-174,Fashion,On-Time,Gold
289,49,41465,79,17770,3747,5,255.63,12,0.51,177,0.56,2288,Home,On-Time,Standard
290,35,26493,39,29114,13812,7,248.83,7,0.54,4,0.64,272,Electronics,On-Time,Platinum
291,41,106277,7,25915,3204,4,286.1,17,0.24,164,0.75,510,Food,Late,Gold
292,37,72383,97,5000,5615,4,468.72,9,0.58,78,0.18,5503,Home,Delayed,Gold
293,36,74459,5,33710,19190,3,328.18,15,0.26,98,0.96,2225,Fashion,On-Time,Standard
294,57,30730,44,15871,23883,10,90.5,5,0.58,95,0.7,4998,Home,On-Time,Standard
295,50,63012,52,17111,0,4,243.83,6,0.82,160,0.1,3346,Electronics,On-Time,Standard
296,34,44461,93,6582,10215,4,255.08,6,0.0,14,0.55,3722,Home,On-Time,Gold
297,58,90338,97,22132,12853,4,421.71,18,0.86,21,0.23,2173,Travel,Late,Standard
298,49,35356,20,23289,8078,6,282.69,16,0.45,64,0.24,-39,Home,Late,Standard
299,57,128191,56,33711,10984,3,244.55,7,0.61,51,0.72,6260,Home,On-Time,Gold
300,54,20000,75,26807,7160,7,110.49,6,0.26,48,0.42,4292,Food,Delayed,Gold
301,32,42739,5,15970,14391,8,400.94,18,1.0,33,0.11,2275,Home,On-Time,Standard
302,36,142088,62,5817,7607,7,397.18,6,0.62,164,0.15,1381,Travel,On-Time,Gold
303,56,57594,5,15390,13915,3,140.16,12,0.97,16,0.09,-1058,Home,On-Time,Standard
304,54,22404,52,28351,16897,5,347.33,6,0.77,51,0.03,1699,Food,On-Time,Standard
305,44,83762,3,16820,15914,4,87.73,4,0.88,122,0.84,5125,Fashion,Delayed,Standard
306,46,55984,8,11248,8712,4,310.06,0,0.26,107,0.06,4195,Travel,On-Time,Gold
307,64,41565,68,21353,0,2,294.31,1,0.64,59,0.5,2531,Food,On-Time,Gold
308,36,31165,73,17323,13429,5,106.24,15,0.35,56,0.03,253,Home,On-Time,Gold
309,53,185734,71,16348,0,3,348.19,1,0.82,49,0.74,3756,Home,On-Time,Standard
310,41,64937,86,14013,13236,8,89.1,8,0.98,128,0.06,3096,Electronics,Delayed,Standard
311,41,20000,3,20872,12678,2,415.89,7,0.21,52,0.06,2420,Fashion,On-Time,Standard
312,61,134748,57,28205,8548,6,118.38,1,0.74,114,0.36,3053,Food,Delayed,Gold
313,57,99442,36,24113,10467,7,241.95,1,0.75,173,0.36,1815,Food,On-Time,Gold
314,57,44341,70,5000,20183,2,432.9,4,0.35,56,0.27,1526,Travel,On-Time,Gold
315,64,37675,5,32408,19067,5,79.13,0,0.14,53,0.95,5108,Electronics,On-Time,Gold
316,45,101938,50,26011,7540,7,410.48,3,0.32,102,0.33,4076,Home,On-Time,Platinum
317,55,65123,78,22430,0,5,386.3,15,0.17,10,0.12,1430,Home,Late,Platinum
318,40,20000,98,23395,20996,3,181.29,18,0.88,23,0.96,-1674,Electronics,Delayed,Gold
319,49,146489,49,24676,0,3,453.05,14,0.83,73,0.62,4265,Home,On-Time,Gold
320,43,57640,95,23113,10638,4,461.71,0,0.77,100,0.0,3807,Travel,Late,Standard
321,46,134822,13,12309,9486,8,379.21,4,0.76,122,0.34,3610,Home,Late,Standard
322,53,126137,98,24060,13047,7,422.13,2,0.4,122,0.9,4267,Home,On-Time,Standard
323,32,34959,10,21303,19095,4,115.25,15,0.91,8,0.57,2209,Fashion,Late,Standard
324,76,116327,9,23343,10424,6,249.01,7,0.81,87,0.32,861,Fashion,On-Time,Standard
325,29,48942,60,14913,6466,8,486.45,18,0.91,100,0.16,-1126,Food,Delayed,Standard
326,26,20000,80,28733,11992,4,93.08,0,0.5,9,0.71,-977,Home,On-Time,Standard
327,62,58016,12,15513,458,7,237.23,3,0.28,22,0.56,3650,Electronics,On-Time,Gold
328,56,90905,33,19614,5211,4,482.91,16,0.65,61,0.79,3600,Home,On-Time,Gold
329,54,56490,59,15937,8518,5,313.72,11,0.68,66,0.6,5701,Food,On-Time,Gold
330,54,62718,50,12019,13801,5,62.99,20,0.71,109,0.8,3635,Electronics,On-Time,Standard
331,44,120742,4,25725,19704,9,433.49,2,0.39,129,0.26,876,Home,On-Time,Standard
332,31,79259,73,15992,17568,8,195.29,7,0.52,25,0.18,3725,Electronics,Delayed,Standard
333,46,41268,31,21170,16444,3,66.17,14,0.11,113,0.61,4651,Electronics,On-Time,Platinum
334,34,103081,11,8881,17644,4,423.92,9,0.6,52,0.73,2892,Electronics,On-Time,Gold
335,59,82907,51,5457,14123,2,385.54,19,0.46,39,0.97,4304,Home,Delayed,Standard
336,42,20000,12,33843,10542,0,288.96,11,0.19,84,0.62,5197,Travel,On-Time,Platinum
337,32,92134,84,32691,2999,3,213.4,15,0.49,102,0.73,6230,Fashion,On-Time,Standard
338,40,90673,53,15164,10222,4,391.32,14,0.35,43,0.37,3384,Electronics,On-Time,Standard
339,51,75804,96,23644,0,5,319.1,5,0.65,70,0.7,442,Electronics,Delayed,Gold
340,36,110668,53,16432,6345,7,155.97,8,0.81,142,0.77,4822,Food,Late,Gold
341,32,48104,40,25339,10454,4,445.85,6,0.41,75,0.38,3227,Travel,On-Time,Gold
342,48,88459,47,11345,10417,6,290.31,1,0.83,88,0.87,5513,Fashion,On-Time,Gold
343,48,20000,50,10580,5595,2,436.13,2,0.17,145,0.62,3709,Travel,On-Time,Standard
344,37,91283,46,20173,0,6,87.24,7,0.64,70,0.03,2881,Home,Delayed,Platinum
345,37,153122,49,23058,6073,6,153.19,14,0.43,17,0.25,3276,Food,On-Time,Gold
346,48,35205,95,14414,8214,6,191.25,7,0.38,28,0.72,3173,Travel,On-Time,Standard
347,23,44607,75,9563,11324,7,430.47,17,0.23,166,0.51,2265,Electronics,On-Time,Gold
348,23,46599,45,30067,14845,4,442.4,6,0.24,53,0.44,3323,Travel,On-Time,Standard
349,34,80199,98,16285,7845,3,397.01,2,0.46,56,0.97,2577,Fashion,On-Time,Gold
350,41,32478,99,16366,7306,0,312.14,5,0.84,12,0.4,-657,Home,Late,Standard
351,49,91849,37,29861,5521,4,254.93,19,0.55,150,0.12,1779,Travel,On-Time,Standard
352,67,108873,91,37932,9507,4,92.6,19,0.57,133,0.36,2568,Electronics,On-Time,Gold
353,57,96373,12,22620,16540,3,344.98,16,0.71,24,0.96,4193,Fashion,Delayed,Standard
354,42,20000,75,27036,2669,4,425.9,7,0.29,77,0.9,2675,Electronics,On-Time,Platinum
355,44,114806,21,10894,0,6,436.6,3,0.38,141,0.84,3699,Fashion,Late,Platinum
356,29,112494,1,25846,11464,6,158.46,11,0.85,14,0.78,-975,Fashion,On-Time,Standard
357,44,108206,92,26835,18230,4,314.13,6,0.05,63,0.53,2903,Food,On-Time,Gold
358,40,89913,76,12340,12142,2,474.58,6,0.51,148,0.35,3282,Food,Late,Platinum
359,49,83807,98,15722,3060,7,434.15,0,0.54,115,0.78,2257,Food,On-Time,Standard
360,32,116295,12,29785,9263,1,120.78,20,0.55,14,0.22,-497,Travel,On-Time,Standard
361,52,151940,56,17790,10388,3,226.48,17,0.76,89,0.44,3421,Food,On-Time,Standard
362,67,36878,33,31391,15010,5,94.08,2,0.45,80,0.84,4576,Electronics,On-Time,Gold
363,43,118125,18,20154,3924,2,424.9,16,0.84,17,0.36,5109,Electronics,On-Time,Gold
364,51,71551,8,19766,21015,5,323.05,10,0.34,180,0.72,1692,Electronics,Delayed,Gold
365,55,69813,94,27810,7109,5,365.2,1,0.34,99,0.45,2806,Food,On-Time,Platinum
366,38,20000,32,36421,5384,4,124.09,3,0.96,103,0.14,8805,Home,On-Time,Standard
367,48,63608,26,25278,12017,5,376.64,0,0.32,28,0.47,3263,Electronics,On-Time,Gold
368,45,35109,44,21398,243,9,151.41,9,0.19,82,0.0,3032,Fashion,Late,Gold
369,46,56445,1,30132,24401,3,487.82,14,0.55,113,0.77,5560,Home,On-Time,Standard
370,33,31072,78,30685,13261,12,443.79,9,0.95,73,0.22,3691,Electronics,On-Time,Gold
371,45,57043,82,24277,8051,5,57.21,15,0.78,52,0.37,1754,Fashion,On-Time,Platinum
372,52,58755,56,23027,3102,0,353.09,1,0.44,79,0.35,2511,Home,Late,Standard
373,66,78870,94,25610,8677,1,201.65,7,0.51,163,0.5,1242,Food,On-Time,Standard
374,59,20000,56,8559,16804,4,358.09,1,1.0,5,0.75,4743,Food,Delayed,Standard
375,77,20000,15,11624,7322,8,129.5,3,0.72,91,0.66,906,Electronics,On-Time,Gold
376,33,89476,78,21926,4714,9,172.87,11,0.1,49,0.64,4356,Electronics,On-Time,Platinum
377,58,43102,5,13837,14930,2,70.83,4,0.61,67,0.96,564,Travel,On-Time,Standard
378,47,117981,13,20290,2654,7,215.86,14,0.94,128,0.07,2083,Travel,On-Time,Gold
379,77,84010,26,21628,11638,7,321.48,9,0.19,15,0.16,1479,Food,On-Time,Standard
380,32,99270,37,12144,12883,5,440.44,10,0.77,95,0.06,1831,Travel,On-Time,Standard
381,32,131427,18,24770,12687,10,144.94,9,0.41,4,0.29,6217,Home,On-Time,Standard
382,36,62611,36,5000,13019,7,445.25,18,0.14,143,0.16,1778,Fashion,Delayed,Standard
383,18,52020,3,17426,3346,6,411.42,11,0.84,5,0.34,1477,Home,On-Time,Standard
384,37,109868,57,7737,8685,5,341.62,3,0.64,28,0.57,3108,Travel,On-Time,Gold
385,33,95380,89,17422,8238,7,437.44,5,0.01,103,0.14,1449,Travel,Delayed,Gold
386,47,67506,8,27649,10962,6,196.71,19,0.83,66,0.12,7152,Home,Delayed,Gold
387,50,130658,39,14064,0,7,473.8,8,0.54,169,0.61,3027,Electronics,On-Time,Platinum
388,73,66510,14,5000,206,5,130.68,7,0.62,147,0.24,4210,Food,On-Time,Standard
389,59,76310,100,18126,25123,8,310.32,12,0.56,180,0.27,2523,Home,On-Time,Standard
390,36,75848,3,13356,15078,7,260.15,9,0.39,132,0.29,5673,Electronics,On-Time,Standard
391,31,37616,89,20012,8510,10,387.67,18,0.14,168,0.24,3433,Home,On-Time,Standard
392,52,78103,51,18115,10531,7,206.94,16,0.72,77,0.6,4889,Food,On-Time,Standard
393,25,130870,17,21404,24126,4,463.62,8,0.68,74,0.14,4534,Travel,Delayed,Gold
394,72,92798,52,29381,0,3,93.3,8,0.86,115,0.28,4495,Fashion,On-Time,Standard
395,62,76242,58,16983,10798,4,325.98,5,0.61,130,0.98,920,Electronics,Delayed,Standard
396,37,68529,98,20692,7609,5,83.34,17,0.04,152,0.39,3484,Food,On-Time,Gold
397,19,88234,53,17415,18698,7,487.3,3,0.41,98,0.52,3826,Food,Delayed,Platinum
398,65,104990,40,28080,14016,3,141.03,7,0.1,16,0.28,6375,Travel,On-Time,Platinum
399,43,99369,59,21255,25148,10,397.76,6,0.6,162,0.74,5484,Electronics,On-Time,Standard
400,63,61725,92,24156,15699,6,378.05,14,0.2,24,0.53,3461,Fashion,On-Time,Standard
401,21,87991,87,26080,6903,7,489.2,16,0.94,65,0.41,4301,Fashion,On-Time,Standard
402,36,94197,3,5000,8352,5,470.25,3,0.16,27,0.98,3218,Electronics,Late,Standard
403,45,34712,84,26295,14793,8,442.09,3,0.83,51,0.03,3507,Food,On-Time,Gold
404,45,81729,38,23043,20169,7,339.51,13,0.61,18,0.2,1844,Travel,On-Time,Platinum
405,38,20000,6,14604,5040,10,284.7,0,0.31,11,0.94,3333,Home,Delayed,Platinum
406,54,94301,22,30307,11791,8,141.06,11,0.79,154,1.0,2749,Food,Delayed,Gold
407,28,101413,84,27896,0,7,335.16,8,0.97,15,0.53,1781,Electronics,Late,Gold
408,42,104901,62,18480,7948,5,372.47,18,0.14,76,0.91,2039,Travel,On-Time,Standard
409,46,59198,64,5000,22079,5,474.43,20,0.84,161,0.7,4476,Electronics,Delayed,Standard
410,52,87361,40,19540,20631,8,177.01,2,0.81,76,0.95,638,Home,Delayed,Gold
411,55,131958,88,12010,15245,4,211.13,4,0.76,119,0.4,3789,Fashion,Delayed,Standard
412,28,131550,94,5000,22453,4,252.14,10,0.27,92,0.61,919,Fashion,Delayed,Gold
413,21,73833,43,24652,8168,3,361.15,11,0.77,146,0.84,2883,Electronics,Delayed,Standard
414,64,80572,44,32215,9542,4,428.86,18,0.08,9,0.17,2472,Travel,On-Time,Gold
415,49,119436,68,19248,8042,5,166.02,2,0.11,145,0.16,1400,Travel,On-Time,Gold
416,33,20000,94,22073,14581,5,293.08,13,0.31,7,0.42,4764,Fashion,On-Time,Gold
417,68,62076,50,30742,30438,3,163.34,1,0.26,180,0.13,1517,Food,On-Time,Gold
418,46,128422,64,21422,12566,7,259.0,13,0.48,47,0.25,2400,Travel,On-Time,Standard
419,62,114008,53,15127,2012,4,470.48,14,0.57,97,0.67,767,Food,On-Time,Standard
420,46,89770,55,5000,2278,2,447.14,9,0.3,77,0.17,5702,Travel,Delayed,Standard
421,75,20000,93,26520,3902,2,257.53,20,0.7,35,0.68,2261,Food,Late,Standard
422,71,73003,81,23343,4318,4,215.0,5,0.01,90,0.41,7888,Electronics,Delayed,Gold
423,41,51403,71,27420,3695,2,295.19,17,0.23,123,0.99,3184,Home,On-Time,Standard
424,59,88241,89,5000,11532,7,379.99,1,0.35,106,0.85,6703,Fashion,Late,Gold
425,54,42626,39,36613,13,7,102.64,3,0.39,116,0.8,4879,Travel,On-Time,Gold
426,65,33971,57,13674,13429,5,152.02,3,0.36,56,0.3,2532,Electronics,On-Time,Standard
427,30,20000,14,28740,16915,3,104.11,4,0.01,85,0.79,5773,Electronics,On-Time,Gold
428,55,123872,18,5000,5652,9,58.38,15,0.94,46,0.4,3462,Travel,Delayed,Platinum
429,60,59009,9,13801,12413,6,402.77,7,0.76,67,0.57,3115,Fashion,Late,Gold
430,18,81285,87,15647,14659,7,218.68,11,0.01,153,0.46,5171,Electronics,Late,Standard
431,27,74910,15,11825,16148,6,393.9,15,0.35,13,0.77,1106,Electronics,On-Time,Standard
432,18,32302,42,13418,10771,5,273.33,3,0.44,135,0.55,2068,Home,On-Time,Standard
433,40,24637,30,32961,3365,7,358.51,12,0.22,174,0.63,1987,Home,On-Time,Platinum
434,55,34787,15,17283,10754,4,274.07,10,0.92,32,0.56,2330,Food,On-Time,Platinum
435,67,46073,79,37032,8904,3,269.18,5,0.73,85,0.9,1404,Electronics,On-Time,Standard
436,46,89664,27,28444,10978,8,448.97,8,0.86,8,0.95,5209,Travel,On-Time,Standard
437,69,43171,61,5000,3059,9,337.12,12,0.74,23,0.43,3718,Fashion,On-Time,Standard
438,24,144859,19,17262,0,1,99.58,0,0.35,31,0.51,4299,Fashion,On-Time,Standard
439,19,116086,34,16910,0,2,305.76,5,0.48,165,0.17,577,Fashion,Delayed,Gold
440,44,107334,58,12426,0,2,113.05,18,0.06,47,0.31,4673,Travel,On-Time,Standard
441,50,70213,8,29758,0,2,311.7,10,0.42,5,0.76,3246,Electronics,On-Time,Gold
442,44,135571,9,26895,17172,2,347.32,5,0.8,17,0.64,2166,Fashion,On-Time,Standard
443,18,66279,44,37256,11757,2,137.06,5,0.75,37,0.61,3101,Electronics,On-Time,Gold
444,43,73749,81,16332,10279,3,122.2,2,0.78,24,0.46,4065,Fashion,On-Time,Standard
445,25,81798,14,23506,7600,7,132.47,19,0.27,138,0.4,1043,Home,On-Time,Standard
446,55,103072,29,17181,0,4,420.47,5,0.1,156,0.23,3685,Home,Delayed,Standard
447,50,100476,47,16813,12695,2,121.15,4,0.46,154,0.91,2925,Fashion,On-Time,Standard
448,30,55994,95,26489,11584,2,401.2,19,0.48,132,0.97,1687,Home,On-Time,Gold
449,37,53680,39,37609,10320,2,59.01,13,0.62,136,0.21,5127,Food,Delayed,Gold
450,29,100596,90,27877,4623,4,421.06,13,0.09,150,0.41,5139,Travel,Delayed,Standard
451,44,103609,90,27021,5154,7,159.46,12,0.04,12,0.17,3785,Home,On-Time,Platinum
452,59,59265,82,19529,13661,0,134.78,2,0.75,123,0.71,4690,Home,On-Time,Gold
453,30,20000,73,26781,4627,4,333.87,15,0.64,122,0.66,2216,Home,On-Time,Standard
454,52,66707,43,29423,17440,2,442.57,11,0.22,39,0.02,1516,Travel,On-Time,Standard
455,37,99941,45,13130,21196,5,372.37,13,0.84,171,0.31,3137,Travel,On-Time,Gold
456,33,147216,5,20332,17832,5,302.27,1,0.35,136,0.32,6065,Travel,On-Time,Standard
457,43,27081,23,17406,10666,5,157.84,7,0.48,129,0.72,832,Fashion,On-Time,Standard
458,29,57937,72,14940,9348,9,233.91,8,0.13,88,0.18,1794,Travel,On-Time,Standard
459,36,59423,90,27865,10688,6,435.95,13,0.97,64,0.92,2220,Fashion,On-Time,Standard
460,27,129232,6,18116,14755,4,409.21,10,0.73,159,0.08,3705,Travel,On-Time,Gold
461,74,73602,5,23792,20184,6,149.83,3,0.24,20,0.21,2225,Home,Delayed,Gold
462,45,38706,32,23859,13872,5,444.64,3,0.95,21,0.03,2901,Food,On-Time,Standard
463,34,97347,84,17842,0,4,157.9,20,0.38,121,0.99,2178,Fashion,On-Time,Gold
464,48,58814,37,8356,3506,6,492.29,19,0.43,65,0.83,3137,Travel,Delayed,Standard
465,43,26024,43,17194,8941,4,384.6,10,0.16,57,0.68,4511,Electronics,Delayed,Platinum
466,41,39289,16,24226,16903,6,368.84,14,0.43,42,0.99,224,Electronics,Late,Gold
467,54,144361,30,22419,26041,8,312.63,1,0.97,137,0.02,2470,Electronics,Late,Gold
468,56,90368,36,5000,10505,8,435.1,4,0.43,64,0.84,6838,Travel,Delayed,Platinum
469,37,79310,10,26490,14676,5,447.56,9,0.7,44,0.68,5192,Electronics,On-Time,Gold
470,36,65004,91,15571,0,3,164.55,14,0.98,170,0.16,1260,Electronics,On-Time,Gold
471,40,86685,4,24581,5075,4,406.39,15,0.62,43,0.8,4883,Food,Delayed,Gold
472,18,86209,63,26519,12488,1,124.41,3,0.28,9,0.78,4566,Fashion,On-Time,Standard
473,22,86686,75,23762,0,3,227.63,16,0.34,106,0.3,1105,Fashion,On-Time,Platinum
474,65,79593,2,35057,11724,5,461.7,20,0.24,100,0.48,5217,Travel,Delayed,Standard
475,69,109751,55,27995,7348,1,187.12,13,0.95,7,0.03,4027,Food,On-Time,Gold
476,41,75924,62,16372,10317,4,244.29,20,0.89,131,0.01,2441,Fashion,On-Time,Gold
477,53,35882,37,17188,4995,4,239.41,8,0.64,118,0.26,2481,Fashion,Delayed,Gold
478,49,50503,53,19397,13662,5,306.78,18,0.08,161,0.31,787,Electronics,On-Time,Standard
479,80,20000,1,17188,17408,9,425.37,2,0.79,25,0.86,4180,Travel,On-Time,Platinum
480,61,156072,89,22956,15219,6,296.19,3,0.82,156,0.46,4597,Electronics,On-Time,Standard
481,43,109510,1,10929,15007,8,472.67,20,0.75,58,0.94,4945,Food,On-Time,Standard
482,30,41797,11,31057,13983,6,443.63,8,0.17,126,0.66,2024,Fashion,On-Time,Platinum
483,20,63726,39,20331,9878,9,326.05,19,0.28,126,0.62,3080,Fashion,Delayed,Standard
484,48,49524,1,30825,6934,4,244.38,11,0.81,18,0.32,2886,Food,Late,Standard
485,33,136701,79,10531,16467,8,196.14,13,0.44,7,0.23,828,Home,On-Time,Gold
486,23,20000,93,10559,3806,5,325.53,6,0.24,11,0.46,4712,Electronics,On-Time,Standard
487,35,79579,56,28634,13505,2,413.81,4,0.64,81,0.75,2213,Food,On-Time,Gold
488,28,70658,46,14821,13318,5,277.51,1,0.59,140,0.37,4212,Food,Late,Platinum
489,70,108073,35,12025,2650,11,446.51,9,0.52,109,0.84,3117,Electronics,Delayed,Standard
490,58,70839,3,29312,3391,8,179.39,9,0.34,146,0.7,-118,Electronics,On-Time,Platinum
491,44,20000,74,13503,13572,8,436.89,11,0.77,141,0.16,3682,Electronics,On-Time,Standard
492,67,64955,23,19849,11476,6,348.72,19,0.57,151,0.34,2701,Home,On-Time,Gold
493,46,36113,81,15668,12515,3,181.23,6,0.87,72,0.05,-721,Food,Delayed,Standard
494,32,78183,90,26061,8494,1,236.43,18,0.83,109,0.39,5388,Food,Delayed,Gold
495,67,132367,100,21813,20725,6,67.26,5,0.94,112,0.48,-419,Home,On-Time,Gold
496,53,20000,61,27290,14122,6,461.79,7,0.74,121,0.83,3264,Fashion,Delayed,Gold
497,29,42991,1,10408,19412,7,395.77,0,0.14,73,0.41,4013,Travel,On-Time,Standard
498,42,52892,14,21928,8156,4,324.37,8,0.37,161,0.62,3499,Home,On-Time,Gold
499,31,59734,74,20732,16990,8,487.04,6,0.75,109,0.36,2505,Food,On-Time,Gold
500,24,104605,90,14008,7792,9,464.85,20,0.13,75,0.69,3386,Fashion,On-Time,Platinum
501,58,68058,48,11714,7695,5,462.49,5,0.68,141,0.17,769,Fashion,On-Time,Standard
502,73,91632,86,19302,1439,5,186.73,12,0.33,84,0.22,4975,Fashion,Delayed,Standard
503,24,49969,34,17672,13184,8,152.04,10,0.24,107,0.86,2789,Travel,On-Time,Gold
504,53,84196,93,29439,2834,2,384.66,8,0.54,86,0.36,2117,Travel,On-Time,Platinum
505,35,106111,46,26606,5683,5,196.93,5,0.09,0,0.25,2215,Food,On-Time,Standard
506,37,45708,23,14510,523,5,172.4,7,0.69,102,0.01,2925,Fashion,On-Time,Standard
507,36,106254,82,17944,0,3,163.64,2,0.41,144,0.72,1458,Fashion,On-Time,Platinum
508,32,77094,59,24375,9419,5,81.14,18,0.6,110,0.47,2897,Electronics,Late,Standard
509,45,116818,92,25255,5003,4,376.08,5,0.09,96,0.17,1656,Home,On-Time,Gold
510,32,66943,76,29508,12312,7,53.74,1,0.44,66,0.87,3504,Home,On-Time,Standard
511,49,90249,47,19489,9640,4,304.11,6,0.78,151,0.8,3679,Fashion,On-Time,Standard
512,44,73375,22,21273,17316,5,170.01,2,0.71,16,0.28,680,Food,Delayed,Standard
513,41,71151,11,5759,23484,2,350.53,11,0.54,165,0.22,1825,Travel,On-Time,Standard
514,31,85357,40,11118,18039,3,475.33,1,0.19,138,0.42,136,Food,Delayed,Gold
515,36,96472,28,27289,10210,5,360.99,16,0.59,153,0.36,4316,Fashion,Delayed,Gold
516,56,25017,69,11265,14710,7,220.26,5,0.68,12,0.16,-2498,Electronics,On-Time,Standard
517,52,132345,50,6595,19191,6,130.18,19,0.56,42,0.98,1206,Electronics,Delayed,Standard
518,30,20000,22,26149,6477,6,202.55,0,0.76,75,0.33,4900,Fashion,On-Time,Gold
519,46,47607,30,16842,16265,4,256.47,17,0.38,143,0.53,4983,Fashion,On-Time,Standard
520,56,71229,20,13640,19144,8,446.42,1,0.39,78,0.74,4747,Food,Delayed,Gold
521,19,91494,23,8168,10576,3,489.68,2,0.94,180,0.93,5486,Travel,On-Time,Platinum
522,53,138046,71,8225,13280,6,467.33,7,0.91,146,0.15,-897,Food,On-Time,Standard
523,35,20000,8,16427,24320,4,275.29,18,0.18,18,0.14,4408,Travel,On-Time,Standard
524,53,54692,21,18869,5624,5,262.26,2,0.25,164,0.61,2973,Home,Late,Gold
525,33,20000,3,29950,8115,3,172.31,10,0.57,70,0.26,1405,Home,Delayed,Standard
526,18,76264,76,18935,13891,7,221.04,10,0.56,140,0.67,3259,Home,Delayed,Gold
527,20,85867,97,17433,3797,7,462.81,19,0.08,4,0.16,-15,Electronics,On-Time,Platinum
528,45,138631,2,17684,9485,10,437.7,1,0.91,80,0.58,4100,Electronics,Delayed,Gold
529,48,79825,100,5000,1468,9,116.17,18,0.77,95,0.73,1598,Fashion,On-Time,Gold
530,31,116761,27,16079,0,4,209.59,16,0.8,74,0.72,-533,Home,Delayed,Standard
531,54,98353,89,25076,11682,4,311.32,15,0.69,162,0.73,2083,Travel,Delayed,Gold
532,20,57590,97,20695,667,10,100.24,17,0.17,6,0.65,866,Electronics,On-Time,Standard
533,44,20000,14,26206,3548,6,208.34,20,0.36,149,0.99,167,Travel,On-Time,Platinum
534,26,86000,7,28655,17166,4,313.17,18,0.33,132,0.96,4360,Electronics,Late,Standard
535,35,20000,47,6838,11188,8,253.24,8,0.99,135,0.1,3472,Electronics,On-Time,Standard
536,45,126808,98,14796,9741,4,438.84,15,0.11,77,0.37,5392,Home,On-Time,Gold
537,32,68517,87,28032,7394,9,317.45,1,0.55,156,0.81,3779,Home,Late,Gold
538,39,122807,51,20839,20770,2,352.02,20,0.77,168,0.46,5940,Electronics,On-Time,Standard
539,60,55791,54,18804,25669,7,287.35,10,0.41,41,0.3,857,Fashion,Delayed,Gold
540,36,85754,36,28269,14245,2,188.92,4,0.53,91,0.89,717,Electronics,On-Time,Platinum
541,57,83373,3,13666,0,8,317.08,19,0.17,85,0.39,2970,Fashion,Late,Gold
542,28,73198,54,14147,9758,8,499.08,19,0.21,151,0.03,1677,Fashion,On-Time,Platinum
543,52,57693,11,13622,2604,2,140.29,9,0.7,99,0.46,4247,Home,Late,Gold
544,66,90698,18,9363,6857,5,375.68,6,0.72,23,0.4,3716,Fashion,On-Time,Standard
545,18,37953,78,18226,13367,6,370.42,12,0.56,1,0.22,3985,Travel,On-Time,Gold
546,33,26622,56,21443,10740,4,401.14,11,0.91,39,0.36,6178,Travel,On-Time,Standard
547,53,124713,93,11647,407,5,246.89,18,0.37,147,0.12,4770,Home,On-Time,Platinum
548,41,104086,36,19142,5154,4,54.83,5,0.73,68,0.57,2,Travel,Delayed,Standard
549,50,77635,75,15216,18036,1,456.86,6,0.73,178,0.42,2579,Electronics,Late,Gold
550,35,141605,82,19385,21125,2,166.06,10,0.46,19,0.11,-1739,Travel,On-Time,Gold
551,46,64289,97,31555,19554,3,230.45,12,0.83,107,0.99,4255,Home,Delayed,Standard
552,42,127908,6,20688,542,6,423.74,11,0.53,79,0.98,983,Electronics,On-Time,Platinum
553,62,82022,91,20847,7536,4,442.38,17,0.63,101,0.86,2300,Electronics,On-Time,Gold
554,48,34009,54,36303,4906,6,359.54,12,0.04,66,0.25,4854,Fashion,On-Time,Standard
555,50,148921,27,15941,14666,10,247.87,7,0.69,18,0.1,5603,Home,Delayed,Standard
556,38,114628,92,24902,7939,6,340.09,7,0.65,90,0.39,3795,Food,On-Time,Standard
557,37,70159,36,15750,2900,7,244.23,14,0.91,80,0.77,4532,Food,On-Time,Platinum
